Word,Word2
delinear,delinear
delinquência,delinquência
deloitte,
demagogia,demagogia
demagógicas,demagógico
demais,demais
demand,
demasiada,demasiado
demasiadas,demasiado
demasiado,demasiado
demasiados,demasiado
demências,demência
demissão,demissão
demissões,demissão
demite,demitir
demitido,demitido
demitir,demitir
democracia,democracia
democracias,democracia
democrata,democrata
democratas,democrata
democrática,democrático
democraticamente,democraticamente
democráticas,
democraticidade,democraticidade
democrático,democrático
democráticos,
democratização,democratização
democratizado,democratizado
democratizados,democratizado
democratizando,democratizar
democratizar,democratizar
demografia,demografia
demográfica,demográfico
demográficas,
demográfico,demográfico
demolição,demolição
demolições,demolição
demonização,demonização
demonstra,demonstrar
demonstração,demonstração
demonstradas,demonstrar
demonstrado,demonstrar
demonstram,demonstrar
demonstrando,demonstrar
demonstrar,demonstrar
demonstraram,demonstrar
demonstre,demonstrar
demonstrem,demonstrar
demonstrou,demonstrar
demorada,demorado
demoradas,demorado
demorado,demorado
demoram,demorar
demoraria,demorar
demorou,demorar
denominação,denominação
denominada,denominar
denominado,denominar
denominados,denominar
densi,denso
densidade,densidade
densidades,densidade
densificação,densificação
densificações,densificação
densificando,
dentária,dentário
dentárias,dentário
dentista,dentista
dentistas,dentista
dentro,dentro
denún,
denunciá,denunciar
denúncia,denúncia
denunciado,denunciar
denunciados,denunciar
denunciante,denunciante
denunciantes,denunciante
denunciar,denunciar
denúncias,denúncia
deobra,
deontológico,deontológico
deontológicos,deontológico
depara,deparar
departamental,departamental
departamento,departamento
departamentos,departamento
depauperação,depauperação
depauperado,depauperado
depauperamento,depauperamento
dependa,depender
dependam,depender
depende,depender
dependem,depender
dependemos,depender
dependência,dependência
dependências,dependência
dependente,dependente
dependentes,dependente
depender,depender
dependerá,depender
dependermos,depender
depois,depois
deposição,deposição
deposit,depositar
depositada,depositar
depositantes,depositante
depositar,depositar
depósito,depósito
depósitos,depósito
depressa,depressa
depressão,depressão
depressivas,depressivo
depressivos,depressivo
deprimidas,deprimido
depuração,depuração
deputadas,deputar
deputados,deputado
der,dar
deram,dar
deriva,deriva
derivado,derivado
derivados,derivado
derivam,derivar
derivando,derivar
derivas,deriva
dermatologia,dermatologia
derrama,derrama
derramas,derrama
derrocada,derrocada
derrogações,derrogação
derrota,derrota
derrotando,derrotar
derrubaram,derrubar
des,des
desacredita,desacreditar
desactivação,desativação
desactualizada,desatualizado
desactualizados,desatualizado
desadequada,desadequado
desadequadas,desadequado
desafiadores,desafiador
desafiando,desafiar
desafiante,desafiar
desafiaram,desafiar
desafiem,desafiar
desafio,desafio
desafios,desafio
desagravadas,
desagravamento,desagravamento
desagravando,
desagravar,desagravar
desagregação,desagregação
desajustada,
desajustado,
desajustados,
desajuste,desajuste
desalinhamento,desalinhamento
desalinhamentos,desalinhamento
desanima,desanimar
desanimadores,desanimador
desânimo,desânimo
desaparece,desaparecer
desaparecer,desaparecer
desaparecimento,desaparecimento
desaproveitamento,desaproveitamento
desarmamento,desarmamento
desarticulação,desarticulação
desassombrada,desassombrado
desassoreamento,desassoreamento
desastre,desastre
desastres,desastre
desastrosa,desastroso
desastrosas,desastroso
desativada,desativado
desativados,desativado
desatualizada,desatualizado
desatualizadas,desatualizado
desautorização,desautorização
desbaratado,desbaratar
desbaratar,desbaratar
desbarataram,desbaratar
desbarato,desbarato
desbloqueada,
desbloqueado,
desbloqueamento,desbloqueamento
desbloqueando,
desbloquear,desbloquear
desbloquearmos,
desburocratização,desburocratização
desburocratizada,
desburocratizado,
desburocratizados,
desburocratizando,
desburocratizar,desburocratizar
desburocratize,
descalabro,descalabro
descanso,descanso
descansos,descanso
descapitalização,descapitalização
descapitalizando,
descaracterizado,descaracterizado
descaracterizados,descaracterizado
descaracterizar,descaracterizar
descarbonização,descarbonização
descarbonizar,descarbonizar
descargas,descarga
descarregadas,descarregar
descarregar,descarregar
descartar,descartar
descartáveis,descartável
descartável,descartável
descendentes,descendentes
descentralização,descentralização
descentralizada,
descentralizadas,
descentralizado,
descentralizar,descentralizar
desceu,descer
descida,descida
descidas,descida
desclassificação,desclassificação
descobertas,descobertas
descobertos,descoberto
descobrimentos,descobrimentos
descobrir,descobrir
descola,descolar
descolar,descolar
descolonização,descolonização
descolonizando,
descolonizar,descolonizar
descomplicação,descomplicação
descomplicada,complicar
descomplicado,complicar
descomplicar,complicar
descomplicómetro,complicar
desconcentração,desconcentração
desconcentrar,desconcentrar
desconexão,desconexão
desconfiança,desconfiança
desconformidades,desconformidade
desconhece,
desconhecemos,
desconhecido,desconhecido
desconhecimento,desconhecimento
desconsidera,desconsiderar
desconsideração,desconsideração
desconsiderada,desconsiderado
desconsiderar,desconsiderar
desconstrução,desconstrução
desconstruir,desconstruir
descontados,descontar
descontaram,descontar
descontentamento,descontentamento
descontentes,descontentar
descontinuação,descontinuação
descontinuados,continuado
descontinuidade,descontinuidade
desconto,desconto
descontos,desconto
descontou,descontar
descontrolada,descontrolado
descontrolado,descontrolado
descredibilização,descredibilização
descredibilizar,descredibilizar
descrédito,descrédito
descrença,descrença
descrever,descrever
descrição,descrição
descriminação,descriminação
descriminalização,descriminalização
descriminalizar,criminalizar
descriminalizou,criminalizar
descritivos,descritivo
desculpa,desculpa
desculpas,desculpas
descurada,descurar
descurando,descurar
descurar,descurar
desde,desde
desdobrando,desdobrar
deseja,desejar
desejadas,desejado
desejado,desejado
desejados,desejado
desejam,desejar
desejamos,desejar
desejando,desejar
desejarem,desejar
desejas,desejar
desejável,desejável
desejavelmente,desejavelmente
deseje,desejar
desejem,desejar
desembarque,desembarque
desempenha,desempenhar
desempenhadas,desempenhar
desempenhado,desempenhar
desempenham,desempenhar
desempenhar,desempenhar
desempenharem,desempenhar
desempenhe,desempenhar
desempenhem,desempenhar
desempenho,desempenho
desempregada,desempregado
desempregadas,desempregado
desempregados,desempregado
desemprego,desemprego
desen,
desen¬volvimento,
desencadeado,desencadear
desencoraja,
desencorajar,desencorajar
desenfreada,desenfreado
desenhado,desenhado
desenhados,desenhado
desenhar,desenhar
desenharam,desenhar
desenho,desenho
desenvolva,desenvolver
desenvolvam,desenvolver
desenvolve,desenvolver
desenvolvem,desenvolver
desenvolvendo,desenvolver
desenvolver,desenvolver
desenvolveu,desenvolver
desenvolvida,desenvolvido
desenvolvidas,desenvolvido
desenvolvido,desenvolvido
desenvolvidos,desenvolvido
desenvolvimentais,
desenvolvimento,desenvolvimento
desenvolvimentos,desenvolvimento
desequilibrado,desequilibrado
desequilibram,
desequilíbrio,desequilíbrio
desequilíbrios,desequilíbrio
desertificação,desertificação
desertificado,desertificar
desertos,deserto
desespero,desespero
desestruturação,desestruturação
desestruturadas,
desfamiliarização,
desfasado,desfasado
desfasamento,desfasamento
desfavoráveis,desfavorável
desfavorável,desfavorável
desfavorecer,desfavorecer
desfavorecida,
desfavorecidas,
desfavorecidos,
desfazer,desfazer
desfazerem,desfazer
desfecho,desfecho
desfiliados,filiado
desfocando,desfocar
desfrutamos,desfrutar
desgasta,desgasto
desgastantes,desgastante
desgaste,desgaste
desgovernamentalização,desgovernamentalização
desgoverno,desgoverno
desiderato,desiderato
design,design
designa,designar
designação,designação
designada,designar
designadamente,designadamente
designadas,designar
designado,designar
designados,designar
designar,designar
desígnio,desígnio
desígnios,desígnio
designou,designar
desiguais,desigual
desigual,desigual
desigualdade,desigualdade
desigualdades,
desilusão,desilusão
desincentivando,
desincentivar,desincentivar
desincentivo,desincentivo
desincentivou,
desindustrialização,desindustrialização
desinformação,desinformação
desinformativa,informativo
desinstitucionalização,
desinvestimento,desinvestimento
desistimos,desistir
desistir,desistir
desistiu,desistir
desjudicialização,judicialização
desleais,desleal
desleal,desleal
desligada,desligado
desligado,desligado
desligar,desligar
deslocação,deslocação
deslocações,deslocação
deslocadas,deslocado
deslocado,deslocado
deslocados,deslocado
deslocalização,deslocalização
deslocalizações,deslocalização
deslocalizados,
deslocalizar,deslocalizar
deslocam,deslocar
deslocar,deslocar
desmamados,desmamar
desmantelamento,desmantelamento
desmantelamentos,desmantelamento
desmantelando,desmantelar
desmantelar,desmantelar
desmaterialização,desmaterialização
desmaterializar,desmaterializar
desmente,desmentir
desmentida,desmentido
desmentidas,desmentido
desmentido,desmentido
desmentindo,desmentir
desmentiu,desmentir
desmesurado,desmesurado
desmo,desmo-
desmotiva,
desmotivação,desmotivação
desmotivados,desmotivado
desmotive,
desmultiplicando,
desnacionalização,desnacionalização
desnecessária,desnecessário
desnecessárias,desnecessário
desnecessários,desnecessário
desolador,desolador
desoladores,desolador
desonerar,desonerar
desorçamentação,desorçamentação
